Date,Mean_PCP,Mean_Tmax,Mean_Tmin,rh,solar,wind
06-10-2006,0,31.1,21.1,0.21,15.04,3.78
07-10-2006,0,31.1,20,0.23,14.56,3.88
08-10-2006,0,32.2,21.1,0.58,4.5,4.36
09-10-2006,0,35.6,21.1,0.18,14.44,3.58
10-10-2006,0,34.4,20,0.15,14.7,3.7
11-10-2006,0,32.2,20,0.08,15.03,4.08
12-10-2006,0,32.2,20,0.07,14.85,3.75
13-10-2006,0,33.3,20,0.2,6.12,3.34
14-10-2006,7.5,33.3,21.1,0.19,14.34,3.09
15-10-2006,0,32.2,20,0.11,14.34,4.03
16-10-2006,0,30,18.9,0.08,14.44,4.04
17-10-2006,0,31.1,18.9,0.07,14.56,3.78
18-10-2006,0,32.2,18.9,0.14,10.32,3.14
19-10-2006,0,31.1,18.9,0.27,7.42,2.95
20-10-2006,22.5,30,17.8,0.73,1.89,4.49
21-10-2006,2.7,28.9,18.9,0.79,0.74,3.97
22-10-2006,4.2,30,17.8,0.41,11.63,2.92
23-10-2006,0,28.9,16.7,0.32,13.47,3.04
24-10-2006,0,30,16.7,0.3,13.6,3.01
25-10-2006,0,30,15.6,0.32,13.53,3.2
26-10-2006,0,28.9,16.7,0.47,7.66,3.88
27-10-2006,0,28.9,16.7,0.46,12.05,4.26
28-10-2006,0,27.8,15.6,0.29,12.49,4
29-10-2006,0,28.9,16.7,0.22,10.25,3.72
30-10-2006,0,27.8,15.6,0.23,13.78,3.58
31-10-2006,0,28.9,15.6,0.2,13.57,3.41
01-11-2006,0,27.8,15.6,0.17,13.21,4.02
02-11-2006,0,27.8,15.6,0.17,13.58,3.95
03-11-2006,0,26.7,15.6,0.21,13.61,3.56
04-11-2006,0,25.6,14.4,0.27,13.4,2.64
05-11-2006,0,26.7,15.6,0.29,10.23,2.56
06-11-2006,0,25.6,13.3,0.23,6.71,4.04
07-11-2006,0,26.7,13.3,0.15,13.57,4.02
08-11-2006,0,25.6,14.4,0.2,13.63,2.95
09-11-2006,0,26.7,15.6,0.19,13.51,3.13
10-11-2006,0,26.7,13.3,0.15,12.75,3.27
11-11-2006,0,25.6,10,0.36,4.27,3.54
12-11-2006,0,26.7,13.3,0.27,13.3,3.31
13-11-2006,0,25.6,12.2,0.33,13.46,2.56
14-11-2006,0,25.6,14.4,0.28,13.39,2.62
15-11-2006,0,25.6,15.6,0.28,13.52,2.52
16-11-2006,0,25.6,14.4,0.24,0.07,3.9
17-11-2006,0,25.6,15.6,0.25,13.44,2.96
18-11-2006,0.5,24.4,16.7,0.15,13.9,3.32
19-11-2006,0,25.6,7.8,0.24,14.07,2.51
20-11-2006,0,27.8,15.6,0.29,14.01,2.41
21-11-2006,0,27.8,13.3,0.29,14.08,2.7
22-11-2006,7,27.8,11.1,0.22,14,3.38
23-11-2006,0,26.7,10,0.22,14.14,3.36
24-11-2006,0,22.2,10,0.2,14.16,3.2
25-11-2006,0,27.8,8.9,0.19,14.12,3.09
26-11-2006,0,25.6,11.1,0.21,14.01,3.3
27-11-2006,0,25.6,12.2,0.19,14.35,3.38
28-11-2006,0,24.4,7.8,0.16,14.4,3.47
29-11-2006,0,25.6,7.8,0.07,14.68,4.4
30-11-2006,0,24.4,7.8,0.18,10.21,3.85
01-12-2006,0,24.4,7.8,0.17,14.28,4.75
02-12-2006,0,24.4,6.7,0.13,14.55,4.56
03-12-2006,0,22.2,7.8,0.23,13.39,3.34
04-12-2006,0,22.2,7.2,0.32,5.86,3.32
05-12-2006,3.5,22.2,5.6,0.26,13.79,3.03
06-12-2006,7.2,22.2,7.2,0.13,15.18,3.81
07-12-2006,0,21.1,6.7,0.13,15.58,4.17
08-12-2006,0,21.1,6.7,0.19,15.36,4.1
09-12-2006,0,21.1,6.7,0.17,15.37,3.8
10-12-2006,0,20,7.2,0.22,14.42,4.23
11-12-2006,2.6,20.6,7.2,0.18,14.68,5.43
12-12-2006,8,20,6.7,0.2,14.2,3.77
13-12-2006,0,20,7.8,0.2,11.75,4.27
14-12-2006,0,21.1,6.7,0.2,13.3,4.57
15-12-2006,0,21.1,7.8,0.24,14.16,3.84
16-12-2006,0,20.6,7.8,0.27,8.67,3.34
17-12-2006,0,20,8.9,0.29,15.82,3.95
18-12-2006,0,20,6.7,0.28,16.22,3.5
19-12-2006,0,19.4,6.7,0.21,16.2,3.62
20-12-2006,0,20,5.6,0.21,11.89,3.01
21-12-2006,0,20.6,7.8,0.28,15.91,4.15
22-12-2006,0,21.1,5.6,0.22,15.73,4.24
23-12-2006,0,21.1,4.4,0.47,6.51,4.19
24-12-2006,0,21.7,7.8,0.32,15.7,3.25
25-12-2006,0,22.2,5.6,0.29,16.08,2.92
26-12-2006,0,20,6.7,0.43,9.32,3.09
27-12-2006,0,20,5.6,0.66,10.17,3.07
28-12-2006,0,20,7.8,0.7,7.26,4.48
29-12-2006,0,20,5.6,0.6,12.38,3.05
30-12-2006,0,20,4.4,0.8,3.49,2.01
31-12-2006,0,21.1,7.8,0.68,13.31,2.53
01-01-2007,0,21.1,4.4,0.61,15.1,2.35
02-01-2007,0,20,4.4,0.6,15.49,2.98
03-01-2007,0,20,5,0.35,17.51,4.24
04-01-2007,0,20,3.3,0.4,12.61,4.13
05-01-2007,0,20,4.4,0.29,18.28,4.49
06-01-2007,0,18.9,4.4,0.3,18.01,4.17
07-01-2007,0,17.8,3.3,0.43,11.57,4.95
08-01-2007,0,18.3,4.4,0.23,18.23,4.32
09-01-2007,0,17.8,3.3,0.26,19.14,4.12
10-01-2007,0,17.8,3.3,0.31,18.45,3.51
11-01-2007,0,17.8,2.2,0.44,6.73,3.98
12-01-2007,0,17.8,2.2,0.35,18.81,4.71
13-01-2007,0,17.8,2.2,0.75,4.03,5.33
14-01-2007,0,17.8,3.3,0.81,2.28,3.54
15-01-2007,0,16.7,2.2,0.53,12.71,3.32
16-01-2007,0,15.6,2.2,0.39,20.42,3.81
17-01-2007,0,15.6,2.2,0.29,15.28,4.58
18-01-2007,0,15.6,3.3,0.23,20.52,5.02
19-01-2007,0,15.6,2.2,0.29,20.83,4.46
20-01-2007,0,15.6,3.3,0.21,21.53,4.78
21-01-2007,0,16.7,3.3,0.25,21.49,4.68
22-01-2007,0,15.6,4.4,0.2,21.61,4.6
23-01-2007,0,17.8,4.4,0.24,19.97,3.82
24-01-2007,0,15.6,4.4,0.3,17.38,3.86
25-01-2007,0,16.7,5.6,0.58,13.46,3.88
26-01-2007,0,17.8,6.7,0.83,3.25,4.75
27-01-2007,0,17.8,6.7,0.8,3.63,3.34
28-01-2007,0,18.9,6.7,0.52,18.11,3.9
29-01-2007,0,18.9,5.6,0.38,22.25,4.96
30-01-2007,0,18.9,5.6,0.39,22.05,4.08
31-01-2007,0,18.9,7.8,0.38,21.86,4.29
01-02-2007,0,20,6.7,0.29,21.32,4.9
02-02-2007,0,20,7.8,0.52,13.36,4.78
03-02-2007,0,22.2,5.6,0.63,6.69,5
04-02-2007,0,22.2,5.6,0.55,17.91,4.54
05-02-2007,0,20,7.8,0.33,22.06,3.98
06-02-2007,0,21.1,6.7,0.28,23.45,3.6
07-02-2007,0.3,22.2,6.7,0.25,20.59,4.14
08-02-2007,8.1,22.2,5.6,0.32,24.12,4.54
09-02-2007,0,21.1,8.3,0.3,24.12,4.47
10-02-2007,0,22.2,5.6,0.29,24.12,4.65
11-02-2007,22.2,21.1,3.3,0.17,24.55,4.56
12-02-2007,32.3,19.4,3.3,0.2,24.14,4.65
13-02-2007,7.8,18.9,2.2,0.16,24.34,4.4
14-02-2007,2.1,17.8,3.9,0.2,23.16,4.7
15-02-2007,0,16.7,5,0.18,12.55,5.49
16-02-2007,0,16.7,5,0.16,24.73,3.67
17-02-2007,0,15.6,5.6,0.11,25.16,4.94
18-02-2007,0,15.6,4.4,0.13,23.84,4.89
19-02-2007,0.7,15.6,5,0.13,25.12,5.11
20-02-2007,0,16.1,5.6,0.22,25.32,5.15
21-02-2007,0,16.1,6.7,0.18,24.7,5.01
22-02-2007,0,16.7,5,0.19,25.71,4.85
23-02-2007,0,16.7,5.6,0.14,26.34,5.27
24-02-2007,0,17.2,7.8,0.16,26.25,4.81
25-02-2007,0,17.8,7.8,0.15,26.27,4.79
26-02-2007,0.5,19.4,6.7,0.18,26.15,4.87
27-02-2007,10,18.3,7.2,0.16,25.83,5.29
28-02-2007,18.8,18.9,6.7,0.18,25.95,5.42
01-03-2007,25.7,20,5.6,0.16,25.79,4.68
02-03-2007,1.8,19.4,4.4,0.34,24.52,4.1
03-03-2007,0,18.3,5,0.33,19.26,2.92
04-03-2007,0,21.7,6.7,0.24,26.09,4.69
05-03-2007,0,18.9,10,0.21,26.21,5.39
06-03-2007,0,,14.4,0.15,26.39,5.74
07-03-2007,0,17.8,15,0.17,26.74,5.66
08-03-2007,0,17.8,15.6,0.14,26.44,6.37
09-03-2007,0,18.9,15.6,0.13,27.18,6.28
10-03-2007,3.7,20,15.6,0.15,26.36,6.43
11-03-2007,0,22.2,12.2,0.15,27.34,5.78
12-03-2007,12,25.6,11.1,0.11,28.15,5.44
13-03-2007,21.3,27.2,10,0.12,27.48,5.12
14-03-2007,0,27.8,9.4,0.19,27.41,5.47
15-03-2007,0,27.8,8.9,0.19,26.4,5.26
16-03-2007,0,28.9,8.9,0.22,26.43,4.49
17-03-2007,0,25,10,0.25,26.09,3.59
18-03-2007,0,23.3,10,0.27,20.63,3.3
19-03-2007,0,20,12.2,0.23,26.87,4.32
20-03-2007,0,17.8,11.1,0.18,27.61,5.58
21-03-2007,0,17.2,11.1,0.16,26.82,5.44
22-03-2007,0,17.8,14.4,0.23,27.47,3.57
23-03-2007,0,20,13.3,0.21,26.21,5.24
24-03-2007,0,20,14.4,0.14,28.16,5.65
25-03-2007,0,25,14.4,0.14,28.24,5.9
26-03-2007,0,23.9,14.4,0.21,23.42,4.49
27-03-2007,0,23.3,15.6,0.21,28.06,3.86
28-03-2007,0,25.6,15.6,0.22,27.8,3.93
29-03-2007,0,26.7,15.6,0.15,29.05,4.72
30-03-2007,0,28.3,17.8,0.17,28.76,4.92
31-03-2007,0,28.3,16.7,0.23,26.79,3.42
01-04-2007,0,28.9,17.8,0.18,28.5,4.7
02-04-2007,0,28.9,18.3,0.24,27.87,3.32
03-04-2007,0,30.6,18.9,0.16,28.21,5.21
04-04-2007,0,32.2,20,0.17,25.77,5.39
05-04-2007,0,33.3,18.9,0.12,28.2,5.39
06-04-2007,0,36.7,20,0.18,20.29,4.8
07-04-2007,0,36.7,20,0.12,29.39,5.82
08-04-2007,0,33.2,18.9,0.14,28.83,6.69
09-04-2007,0,37.2,19.4,0.2,21.67,5.05
10-04-2007,0,37.2,18.9,0.48,12.6,5.25
11-04-2007,0,36.7,20,0.28,22.01,4.18
12-04-2007,0,37.2,20,0.28,21.44,4.59
13-04-2007,0,37.2,21.1,0.25,18.64,4.59
14-04-2007,0,36.7,20,0.18,28.58,5.86
15-04-2007,0,37.2,22.2,0.17,28.99,5.4
16-04-2007,0,37.2,21.1,0.19,29.55,5.47
17-04-2007,0,37.8,21.7,0.19,28.3,6.45
18-04-2007,19.2,37.8,21.1,0.19,25.93,5.42
19-04-2007,0,37.8,19.4,0.2,27.95,5.29
20-04-2007,0,37.8,20,0.2,29.64,5.38
21-04-2007,0,37.8,21.1,0.18,29.21,5.38
22-04-2007,0,37.8,22.2,0.16,29.67,5.04
23-04-2007,0,38.9,22.8,0.13,30.13,5.15
24-04-2007,0,37.8,23.3,0.13,30.16,5.38
25-04-2007,0,36.7,22.8,0.14,29.96,4.92
26-04-2007,0,37.2,23.3,0.15,29.42,3.79
27-04-2007,0,37.8,22.8,0.19,28.71,4.06
28-04-2007,0,37.8,23.3,0.29,27.63,3
29-04-2007,0,37.8,22.8,0.51,22.92,2.8
30-04-2007,0,38.3,25,0.71,4.94,2.88
01-05-2007,0,38.3,25.6,0.45,25.68,3.33
02-05-2007,0,38.3,26.1,0.38,28.72,2.91
03-05-2007,0.2,38.3,21.1,0.43,28.43,3.35
04-05-2007,0,38.3,20,0.33,27.9,3.77
05-05-2007,0,38.3,21.1,0.35,28.71,2.01
06-05-2007,0,38.9,20,0.34,29.01,2.41
07-05-2007,0,38.9,20,0.33,29.11,3.61
08-05-2007,0,38.9,21.7,0.39,28.17,2.64
09-05-2007,6.9,36.1,22.2,0.41,28.89,2.35
10-05-2007,0,35,21.1,0.58,27.46,2.13
11-05-2007,0,36.7,21.1,0.51,28.23,2.74
12-05-2007,0,37.2,20.6,0.57,26.91,2.83
13-05-2007,0,37.2,21.1,0.61,26.32,2.15
14-05-2007,0,37.8,22.8,0.63,17.75,2.4
15-05-2007,0,37.8,22.8,0.52,27.48,2.92
16-05-2007,0,38.9,24.4,0.49,27.15,2.37
17-05-2007,8.9,38.9,23.3,0.54,24.27,2.48
18-05-2007,0,37.8,22.8,0.61,6.46,1.76
19-05-2007,0,37.8,22.2,0.59,28.14,2.01
20-05-2007,0,38.3,21.7,0.64,28.23,2.12
21-05-2007,0,38.9,22.2,0.46,28.23,2.86
22-05-2007,0,38.9,22.2,0.47,25.16,2.63
23-05-2007,0,37.8,22.2,0.76,2.52,3.46
24-05-2007,0,38.3,22.2,0.53,19.35,2.74
25-05-2007,0.2,38.9,20.6,0.56,27.97,1.8
26-05-2007,0,38.3,21.1,0.52,28.02,1.89
27-05-2007,0.6,38.3,20,0.61,26.43,2.31
28-05-2007,1.7,40,20.6,0.43,27.73,2.76
29-05-2007,0,40,18.3,0.41,28.2,2.93
30-05-2007,0,40,18.9,0.39,27.91,3.42
31-05-2007,0,39.4,19.4,0.31,28.56,3.43
01-06-2007,0,37.2,20,0.25,28.68,3.93
02-06-2007,0,37.2,21.1,0.32,28.07,3.88
03-06-2007,2.4,35,19.4,0.34,28.21,3.44
04-06-2007,0,36.7,22.8,0.35,28.06,2.3
05-06-2007,0,37.2,20,0.4,25.59,1.84
06-06-2007,0,37.8,22.8,0.47,25.29,2
07-06-2007,0,38.3,20,0.64,25.31,1.88
08-06-2007,0,38.9,23.3,0.74,24.73,1.83
09-06-2007,0,37.2,28.9,0.69,26.98,2.51
10-06-2007,0,38.3,28.9,0.58,26.92,2.34
11-06-2007,0,37.8,30,0.64,24.31,1.85
12-06-2007,10,38.9,28.9,0.62,26.85,1.93
13-06-2007,38.5,40,28.9,0.56,26.92,1.99
14-06-2007,45.8,41.1,22.2,0.59,26.55,2
15-06-2007,29.4,41.1,20,0.52,26.4,2.42
16-06-2007,2.9,42.2,21.1,0.55,26.38,2.63
17-06-2007,4.2,42.8,20.6,0.71,24.98,1.62
18-06-2007,0,42.2,20,0.74,6.5,1.93
19-06-2007,0,36.7,20,0.75,3.8,2.04
20-06-2007,0.3,36.7,21.1,0.55,24.69,2.79
21-06-2007,2.7,34.4,17.8,0.67,25.37,2.57
22-06-2007,2.1,30,22.2,0.66,26.16,2.04
23-06-2007,0,34.4,22.8,0.72,24.08,1.89
24-06-2007,0,31.1,20,0.75,25.59,1.22
25-06-2007,4.3,34.4,20.6,0.68,24.79,1.98
26-06-2007,0,33.9,22.8,0.76,22.99,2.14
27-06-2007,1.4,35,21.1,0.86,13.65,1.71
28-06-2007,0,36.7,22.2,0.86,12.92,1.8
29-06-2007,0,38.3,22.8,0.76,17.92,1.73
30-06-2007,39.6,38.3,20,0.66,22.91,2.51
01-07-2007,0,39.4,20,0.54,25.92,3.11
02-07-2007,0,38.9,22.2,0.51,25.91,3.31
03-07-2007,76.1,37.8,21.1,0.51,25.76,2.85
04-07-2007,52,36.7,22.2,0.73,22.55,2.04
05-07-2007,0.5,38.3,22.2,0.81,22.7,1.67
06-07-2007,5.1,32.2,21.1,0.64,5.16,3.01
07-07-2007,0,34.4,22.2,0.53,24.73,2.21
08-07-2007,1,34.4,23.3,0.61,24.94,2.02
09-07-2007,62.8,33.3,21.1,0.72,24.13,1.96
10-07-2007,0.4,32.2,20,0.69,24.62,2.42
11-07-2007,68.5,34.4,22.2,0.68,24.38,2.84
12-07-2007,42.6,33.3,22.2,0.55,24.39,2.79
13-07-2007,0.2,35.6,20,0.52,24.31,2.42
14-07-2007,36.8,34.4,20,0.63,14.14,1.61
15-07-2007,1.4,32.2,21.1,0.59,20.63,2.11
16-07-2007,0.2,32.2,20,0.69,22.96,1.98
17-07-2007,0,32.2,21.1,0.64,23.53,2.35
18-07-2007,0,32.2,21.1,0.71,15.44,1.63
19-07-2007,0,32.2,17.8,0.75,18.17,1.92
20-07-2007,0,34.4,20,0.56,23.55,2.82
21-07-2007,0.4,34.4,22.2,0.38,23.22,3.46
22-07-2007,59.9,32.2,22.2,0.39,23.13,2.99
23-07-2007,1.5,33.3,20,0.39,23.73,2.96
24-07-2007,0.2,34.4,24.4,0.48,23.25,2.9
25-07-2007,34.2,35,23.9,0.53,22.88,2.34
26-07-2007,4.8,34.4,20,0.5,22.67,2.91
27-07-2007,0,32.2,21.1,0.54,22.35,2.44
28-07-2007,2.3,32.2,20,0.48,21.95,2.96
29-07-2007,0,32.2,21.1,0.44,20.93,3.01
30-07-2007,0,34.4,22.2,0.51,22.64,2.63
31-07-2007,0,33.9,22.2,0.57,22.29,2.19
01-08-2007,0,32.2,22.2,0.56,22.02,2.48
02-08-2007,0,32.2,20,0.6,21.82,1.98
03-08-2007,0,32.2,21.1,0.47,21.97,3.22
04-08-2007,52.4,32.2,8.9,0.5,21.86,2.71
05-08-2007,10.4,32.2,17.2,0.44,21.48,2.87
06-08-2007,6.2,33.3,21.1,0.38,21.31,3.13
07-08-2007,13.7,33.3,20,0.42,8,3.34
08-08-2007,0.1,32.2,26.7,0.37,20.41,3.2
09-08-2007,0,31.1,21.1,0.38,20.04,3.21
10-08-2007,5.4,21.1,20,0.56,14.33,2.14
11-08-2007,0,26.1,22.2,0.53,20.16,2.04
12-08-2007,115.3,27.8,15.6,0.33,14.01,2.92
13-08-2007,170.4,31.1,15.6,0.33,8.3,2.98
14-08-2007,4.2,32.2,16.7,0.2,20.11,3.7
15-08-2007,21,32.2,20,0.15,21.99,4.59
16-08-2007,4.6,31.7,22.2,0.11,22.21,4.65
17-08-2007,2.7,32.2,22.2,0.12,21.9,4.07
18-08-2007,0,28.9,30,0.18,21.02,3.66
19-08-2007,11.9,27.8,24.4,0.17,19.94,3.75
20-08-2007,10,28.9,26.7,0.19,20.55,4.03
21-08-2007,0.1,31.1,21.1,0.15,20.84,4.15
22-08-2007,0,32.2,23.3,0.1,21.21,4.79
23-08-2007,48.3,33.3,20,0.09,21.22,4.31
24-08-2007,0,33.3,22.2,0.09,21.07,4.3
25-08-2007,24.2,34.4,22.2,0.11,20.73,3.77
26-08-2007,5,28.9,21.1,0.12,20.54,3.64
27-08-2007,0,31.1,23.3,0.09,20.41,4.34
28-08-2007,0,31.1,25.6,0.11,20.27,4.72
29-08-2007,46.5,31.1,23.3,0.16,19.71,3.41
30-08-2007,0.8,33.3,21.1,0.25,9.44,3.97
31-08-2007,14.5,33.3,25.6,0.29,18.38,3.69
01-09-2007,0,33.3,23.9,0.2,18.5,4.22
02-09-2007,0,27.2,20,0.23,18.63,4.18
03-09-2007,5,27.8,20,0.19,18.73,3.71
04-09-2007,13.5,27.8,19.4,0.14,18.78,4.23
05-09-2007,0,25.6,21.1,0.13,18.37,4.67
06-09-2007,0.8,33.3,20,0.17,18.03,4.27
07-09-2007,0,31.7,20,0.2,18.12,4.09
08-09-2007,0,30,22.2,0.13,18.4,4.27
09-09-2007,0,27.8,17.2,0.12,18.07,4.2
10-09-2007,0,27.2,18.3,0.1,18.15,4.3
11-09-2007,0.6,32.2,17.2,0.13,18.14,4.5
12-09-2007,0,31.1,17.8,0.13,18.13,4.25
13-09-2007,0,32.2,18.9,0.07,18.13,3.93
14-09-2007,0,32.2,20,0.1,18.04,3.96
15-09-2007,0,31.1,20,0.17,17.75,3.83
16-09-2007,0,32.2,21.1,0.18,17.4,3.53
17-09-2007,4.2,31.1,20,0.2,17.25,3.1
18-09-2007,0,31.7,20,0.2,16.7,3.19
19-09-2007,0,31.7,21.1,0.19,16.24,3.52
20-09-2007,0,31.1,22.8,0.18,16.73,4.11
21-09-2007,0,31.7,26.7,0.18,16.67,3.76
22-09-2007,14.9,32.2,21.1,0.12,16.35,4.24
23-09-2007,9.1,31.1,15.6,0.23,15.52,4.55
24-09-2007,0,31.1,21.1,0.18,15.68,4.8
25-09-2007,0,31.1,20,0.19,15.56,5.26
26-09-2007,2.6,30,18.9,0.16,15.6,4.87
27-09-2007,0,33.3,16.7,0.16,15.71,4.58
28-09-2007,0,31.1,15.6,0.18,15.37,4.73
29-09-2007,0,26.7,16.7,0.15,15.45,4.56
30-09-2007,0,27.8,15.6,0.12,15.6,4.6
01-10-2007,0,25.6,15.6,0.15,15.55,4.53
02-10-2007,0,24.4,16.7,0.12,15.76,4.01
